pvalue	chromosome	start	end	Number of nearby TSS	closest tx id	closest tx name	closest tx biotype	distance to tss
0.16903322189546058	6	618046	618302	13	ensorlt00000035682	dkk3b-202	protein_coding	3401
0.16903322189546058	7	15682813	15683036	9	ensorlt00000012150	zbtb46-201	protein_coding	-35855
0.16909225616360454	12	14933881	14934276	9	ensorlt00000038683	fgf10a-201	protein_coding	-17418
0.16912743275829709	1	1299149	1299423	19	ensorlt00000000034	entpd7-201	protein_coding	11618
0.16919465243402734	8	12764756	12765024	15	ensorlt00000026668	5s_rrna-201	rrna	-2189
0.16928135776292086	19	14734678	14734936	0				
0.16940970427203011	17	4788887	4789383	18	ensorlt00000005015	twsg1a-202	protein_coding	-10481
0.16967285998857107	2	15678316	15678605	6	ensorlt00000036949	kcnh7-201	protein_coding	11856
0.16972754369506696	1	13139947	13140370	19	ensorlt00000007148	n4bp2-202	protein_coding	-6433
0.16972754369506696	15	16418001	16418204	13	ensorlt00000005800	lrpprc-202	protein_coding	-14811
0.16972754369506696	17	29015358	29015621	4	ensorlt00000022197	atp6v0b-201	protein_coding	-11779
0.16977902758660632	6	28051244	28051482	17	ensorlt00000025962	ola-mir-138-201	mirna	4947
0.16983051957206347	16	30369646	30370094	5	ensorlt00000044085		protein_coding	-31495
0.16985637644639393	23	18194268	18194563	2	ensorlt00000034000		protein_coding	50166
0.1698831578235023	4	5065475	5065686	1	ensorlt00000002844	barhl2-201	protein_coding	-5642
0.17000167061638974	21	26538564	26538789	6	ensorlt00000022676	adarb1b-201	protein_coding	-8039
0.17000167061638974	22	21974918	21975314	3	ensorlt00000029016		protein_coding	-10146
0.17030155886565412	1	33839134	33839350	2	ensorlt00000039838		protein_coding	58802
0.17052728096997968	19	12850777	12851078	7	ensorlt00000013148		protein_coding	-5434
0.17052728096997968	20	14018372	14018630	10	ensorlt00000008789	hnf4g-202	protein_coding	74201
0.1705891914851176	20	9474509	9474709	1	ensorlt00000043780	klf6a-201	protein_coding	22472
0.17074532765382255	3	34212370	34212582	1	ensorlt00000019116	syap1-201	protein_coding	44652
0.17080374512932056	19	10467727	10468002	3	ensorlt00000011055		protein_coding	61492
0.17080374512932056	20	21057171	21057526	11	ensorlt00000023780	si:dkey-37o8.1-201	protein_coding	-1616
0.17080374512932056	9	6370878	6371113	25	ensorlt00000003429	plpp5-201	protein_coding	1319
0.17084501763178891	8	12855424	12855786	21	ensorlt00000012010	pvalb5-201	protein_coding	-1277
0.17090222233714153	19	12408060	12408600	20	ensorlt00000045316	fshr-201	protein_coding	14325
0.1709434993715783	1	1783223	1783484	18	ensorlt00000000108		protein_coding	-3925
0.1710715084956863	14	28143665	28143873	2	ensorlt00000019119	dtx2-201	protein_coding	81484
0.1712555270461888	17	2718092	2718387	5	ensorlt00000031932	sdhc-201	protein_coding	-23904
0.17169535163218322	20	23019109	23019654	18	ensorlt00000016206	abi1-205	protein_coding	-7724
0.17243894732228005	3	29432127	29432437	1	ensorlt00000017213	irx3a-201	protein_coding	-75439
0.17243894732228005	11	19393304	19393589	12	ensorlt00000029785		protein_coding	-7475
0.17250276533679146	16	16112330	16112594	23	ensorlt00000031247	plekha8-202	protein_coding	-8942
0.1726086445071049	11	15187299	15187622	4	ensorlt00000027195		protein_coding	58622
0.17277365450408086	12	5814055	5814370	23	ensorlt00000026211	ola-mir-126-201	mirna	-2025
0.17286109053486906	16	22537047	22537348	11	ensorlt00000017672	si:ch211-79k12.1-201	protein_coding	5250
0.1728612831210277	9	3918563	3918882	14	ensorlt00000037781	coq5-202	protein_coding	5535
0.17305661530368568	7	10323689	10323997	3	ensorlt00000007006	samd11-202	protein_coding	-58594
0.17305661530368568	8	5003644	5004037	9	ensorlt00000003484	mpp3a-204	protein_coding	10209
0.1730774326922638	24	17234374	17234735	22	ensorlt00000021899	nt5e-201	protein_coding	3858
0.1730774326922638	7	1367391	1367849	3	ensorlt00000044281	agrn-203	protein_coding	-46255
0.17327802706563813	3	10768498	10768713	2	ensorlt00000001987	neo1b-203	protein_coding	53048
0.17329037004755146	14	29544157	29544489	4	ensorlt00000041944	sgcd-201	protein_coding	79251
0.17335858816286193	5	21456313	21456680	1	ensorlt00000013718	dag1-201	protein_coding	51187
0.17345708676038205	17	26871552	26871906	9	ensorlt00000046740	si:ch1073-186i23.1-205	protein_coding	2207
0.17367029124917224	21	19552046	19552262	9	ensorlt00000029096		protein_coding	13114
0.1737396761547517	13	28949229	28949443	8	ensorlt00000017112		protein_coding	3484
0.17411182344372694	11	1080386	1080756	5	ensorlt00000027497	efna1a-201	protein_coding	7381
0.17423368848944445	12	5341446	5341775	11	ensorlt00000004032	fcho2-201	protein_coding	-9632
0.17423368848944445	24	6342501	6342814	24	ensorlt00000029527		protein_coding	-4397
0.17440743289869887	14	20916468	20916786	10	ensorlt00000014406	spns2-201	protein_coding	14450
0.17463930216399282	1	10065461	10065704	16	ensorlt00000046278		protein_coding	-16953
0.17485926150745465	4	24114612	24114975	21	ensorlt00000017357	glmnb-201	protein_coding	3143
0.17485926150745465	11	5055399	5055710	4	ensorlt00000040613	samd12-203	protein_coding	-97880
0.17568107877810055	5	9251927	9252180	8	ensorlt00000038524	pparg-201	protein_coding	-3587
0.1758474590948483	17	20848786	20849020	16	ensorlt00000016782	tox-201	protein_coding	31061
0.1758864115570485	4	2692640	2692867	13	ensorlt00000033504	im:7152348-201	protein_coding	-2157
0.1758864115570485	18	8069601	8069871	7	ensorlt00000005173		protein_coding	-4725
0.17603382603365822	7	22027562	22027829	20	ensorlt00000018936	trhr3-201	protein_coding	3645
0.1760570022629894	17	24997175	24997402	20	ensorlt00000020822	gpr55-202	protein_coding	4365
0.17607824048895693	24	2584806	2585040	14	ensorlt00000046078	trib2-201	protein_coding	15105
0.17608778454626184	12	3904150	3904501	13	ensorlt00000035943	si:ch211-127d4.3-202	protein_coding	-10907
0.17646831758648598	16	990503	990888	14	ensorlt00000025715	ptprub-202	protein_coding	20619
0.1766617561037989	17	8173880	8174327	6	ensorlt00000007603	dip2ca-201	protein_coding	28579
0.17683392303129802	6	19569147	19569351	9	ensorlt00000042753	sema3d-201	protein_coding	12741
0.17686745674946794	17	22447518	22447887	18	ensorlt00000019073	mex3d-202	protein_coding	3913
0.17692054907803306	21	4933735	4933938	11	ensorlt00000012566	si:dkey-91i10.3-201	protein_coding	-1446
0.1770368662215674	17	16316667	16317123	8	ensorlt00000013034	tmem125b-201	protein_coding	-1093
0.1770368662215674	9	13497483	13497874	40	ensorlt00000010301	si:ch211-204d2.4-201	protein_coding	0
0.1770368662215674	3	25051233	25051764	9	ensorlt00000014384	kctd3-202	protein_coding	-49302
0.1770368662215674	4	6033476	6033795	6	ensorlt00000004361	frem1b-202	protein_coding	18260
0.1771789718702969	11	23315123	23315430	11	ensorlt00000036906	hey1-201	protein_coding	1241
0.17743635418035766	18	9377551	9377814	6	ensorlt00000042203	mpdz-204	protein_coding	-7421
0.1775748741386301	14	7195356	7195613	7	ensorlt00000001970	grxcr2-201	protein_coding	39703
0.17767365760798284	20	6667502	6667702	4	ensorlt00000038132		protein_coding	15926
0.17767545983728025	10	25566070	25566440	6	ensorlt00000011492	ids-201	protein_coding	54560
0.1777204486400916	11	6165073	6165360	3	ensorlt00000002856		protein_coding	14022
0.17780977076589286	14	6648911	6649193	15	ensorlt00000001685	aff4-201	protein_coding	3736
0.17804808403187442	11	10567086	10567412	6	ensorlt00000005683	dync1i1-203	protein_coding	-70294
0.1781215427906734	6	14406421	14406763	16	ensorlt00000005752	plcz1-201	protein_coding	-12406
0.17818270640404504	18	12014541	12014876	7	ensorlt00000038890	ddit4l-201	protein_coding	38367
0.17818775021461852	18	28836361	28836706	17	ensorlt00000031750		protein_coding	-4138
0.17832720076971215	12	8995891	8996169	21	ensorlt00000006883	plpp1a-202	protein_coding	2288
0.1784526338703305	11	3506004	3506204	2	ensorlt00000001416		protein_coding	-5218
0.1784526338703305	7	17809007	17809210	12	ensorlt00000042343		protein_coding	-4105
0.17870258788352464	23	20031751	20032082	13	ensorlt00000020590	igf1-203	protein_coding	-9748
0.17870780505889086	21	30115947	30116167	8	ensorlt00000032837		protein_coding	1433
0.17900134963791434	20	24646137	24646442	2	ensorlt00000017258	cdh12a-201	protein_coding	6395
0.1791965179678162	12	3350238	3350467	15	ensorlt00000034301	f2rl2-202	protein_coding	17604
0.1793523948316787	4	3175524	3175785	28	ensorlt00000001819	osbpl1a-202	protein_coding	-16656
0.17947763581382634	5	12763286	12763793	13	ensorlt00000001432	gcnt7-201	protein_coding	-13410
0.17958860626275847	13	5391240	5391565	7	ensorlt00000044109	treh-201	protein_coding	3142
0.1796151143388588	13	33330356	33330564	1	ensorlt00000027543		protein_coding	-41378
0.17964673839451695	13	3358044	3358541	16	ensorlt00000001624		protein_coding	940
0.17969217875746551	16	29212772	29213038	12	ensorlt00000020400	sv2a-201	protein_coding	-3336
0.17969217875746551	10	21732032	21732237	4	ensorlt00000044720	si:dkey-34l15.2-201	protein_coding	-7091
0.18005905762287566	20	15350471	15350724	10	ensorlt00000035762		protein_coding	-66388
0.18061192020725875	9	17078073	17078495	29	ensorlt00000014136	antxr1a-202	protein_coding	999
0.1807025469329555	15	25436669	25437661	13	ensorlt00000013593	gpr75-201	protein_coding	-2987
0.1807025469329555	3	6917102	6917413	1	ensorlt00000031980		protein_coding	-28783
0.1807279457772749	11	22019533	22019808	23	ensorlt00000014532	cyhr1-202	protein_coding	-5677
0.18094405281051767	24	8925129	8925473	20	ensorlt00000018143	zbtb2b-202	protein_coding	7654
0.18095803422513235	5	25861666	25861889	2	ensorlt00000027430		protein_coding	17029
0.18114450068664575	12	5291519	5291773	13	ensorlt00000003967	tnpo1-201	protein_coding	-5503
0.18114450068664575	11	2085023	2085347	12	ensorlt00000043005		protein_coding	6540
0.18114450068664575	2	16689762	16690131	6	ensorlt00000004610	timmdc1-201	protein_coding	2365
0.18114450068664575	9	21541106	21541496	16	ensorlt00000018573	crybb3-201	protein_coding	-3726
0.18114450068664575	16	6989559	6989789	14	ensorlt00000027564		protein_coding	-32085
0.18118150677017245	4	15922578	15923065	4	ensorlt00000012629	raver2-201	protein_coding	-10509
0.1812094670376705	4	6366098	6366462	8	ensorlt00000033630		protein_coding	-19690
0.1812094670376705	4	3555103	3555498	11	ensorlt00000002165	prkaa2-201	protein_coding	-22498
0.18121993857227747	3	23384226	23384586	15	ensorlt00000041413		protein_coding	18612
0.18125338675979666	6	3167811	3168023	8	ensorlt00000027110	st7-201	protein_coding	-13560
0.18149268208772493	8	9571097	9571527	30	ensorlt00000043360	gcgra-202	protein_coding	-10334
0.18153218344805055	19	20022174	20022585	12	ensorlt00000047046		protein_coding	71225
0.18173762442182104	12	19493078	19493586	10	ensorlt00000040498		protein_coding	-32873
0.18197945845198554	14	9694808	9695025	14	ensorlt00000004248		protein_coding	-8627
0.1821358779730632	2	3146639	3147057	0				
0.18214842434871864	10	10444823	10445175	7	ensorlt00000001829	drp2-203	protein_coding	-11159
0.18214842434871864	7	32126068	32126365	7	ensorlt00000038419	ptpn18-201	protein_coding	0
0.18251717740218526	14	8319562	8319787	12	ensorlt00000002933	bod1-201	protein_coding	35253
0.18265196779917567	9	19507973	19508270	4	ensorlt00000016738	angptl2-201	protein_coding	8655
0.18277650788802216	20	10165300	10165544	9	ensorlt00000040065	adarb2-202	protein_coding	-52591
0.18278153369442784	3	2609671	2609892	17	ensorlt00000000067	rassf7b-201	protein_coding	0
0.18364043413691347	22	24249265	24249645	5	ensorlt00000022629	npas3-202	protein_coding	-58226
0.18385768988722506	21	30477228	30477488	13	ensorlt00000038326	chpfa-201	protein_coding	-4036
0.18385768988722506	17	14457482	14457989	17	ensorlt00000043257	kcnmb2-203	protein_coding	-1940
0.18385768988722506	12	19881351	19881728	0				
0.18402636659344795	16	23386383	23386904	10	ensorlt00000028572		protein_coding	4564
0.18418542360363366	1	805311	806106	22	ensorlt00000035735		protein_coding	5050
0.18418542360363366	14	8294726	8294990	9	ensorlt00000002933	bod1-201	protein_coding	60050
0.18421153411117253	23	22805082	22806117	9	ensorlt00000033294	trhde.2-201	protein_coding	-55359
0.1845393565187988	11	24408654	24408973	5	ensorlt00000016762	col22a1-201	protein_coding	15861
0.1845848466249163	8	22934550	22935582	8	ensorlt00000020788	rad23aa-202	protein_coding	9558
0.18481586515720932	17	3181188	3181559	10	ensorlt00000037036		protein_coding	-291
0.1848968743466456	15	28998377	28999136	18	ensorlt00000039578	ptk7-203	protein_coding	-10750
0.18497761631414086	11	23411020	23411257	7	ensorlt00000016243	tpd52-203	protein_coding	-9280
0.18497761631414086	20	8607737	8607972	0				
0.18504564233445306	6	10201873	10202183	2	ensorlt00000002266	cspg4-201	protein_coding	15778
0.18511795925484084	13	17986217	17986486	18	ensorlt00000010867	nop53-201	protein_coding	3917
0.18511795925484084	3	35755932	35756210	2	ensorlt00000045772	tshz3b-201	protein_coding	-1864
0.18511795925484084	4	2868194	2868440	12	ensorlt00000001328	crocc2-201	protein_coding	-1424
0.1851492221579752	22	16220918	16221185	9	ensorlt00000021737		protein_coding	15817
0.18525267532922296	9	6438828	6439099	20	ensorlt00000028988		protein_coding	-3774
0.18529037524708286	23	19094348	19094644	7	ensorlt00000020341	acss3-204	protein_coding	30895
0.18529037524708286	24	3489181	3489448	6	ensorlt00000044836	agbl5-201	protein_coding	-75982
0.18533455881125366	3	33648430	33648767	0				
0.18556699216435915	9	9492040	9492259	14	ensorlt00000005864	rab3c-203	protein_coding	18736
0.18570365449554346	19	1658420	1658821	15	ensorlt00000025203	mms19-202	protein_coding	-5874
0.18594400504962996	24	8960765	8961082	18	ensorlt00000040222		protein_coding	0
0.18594400504962996	8	17524550	17524949	4	ensorlt00000035889		protein_coding	52764
0.18594400504962996	22	15232668	15233012	5	ensorlt00000046898	zdhhc14-201	protein_coding	-24718
0.18641876990201686	4	32275932	32276262	9	ensorlt00000021740		protein_coding	-34831
0.18641876990201686	9	32672734	32673002	5	ensorlt00000022275	paqr3a-201	protein_coding	68045
0.18641932624116486	6	8358231	8358473	16	ensorlt00000001837	rlbp1b-201	protein_coding	-4688
0.1864371931064519	2	15056796	15057092	10	ensorlt00000003055		protein_coding	-34851
0.18679621902399374	16	26995234	26995673	13	ensorlt00000032066	onecutl-201	protein_coding	4319
0.18685407980243326	22	7222453	7222787	6	ensorlt00000031040	meis2a-204	protein_coding	-47528
0.18737887851336926	9	15947654	15948022	7	ensorlt00000012837	slf1-202	protein_coding	-34582
0.18755591010161146	8	21076165	21076535	19	ensorlt00000019238	si:dkeyp-69e1.8-201	protein_coding	-2111
0.18755591010161146	11	25769664	25769982	21	ensorlt00000032273		protein_coding	-6808
0.18757832469459654	7	2295860	2296411	8	ensorlt00000040885	chchd6a-204	protein_coding	-8751
0.18757832469459654	11	20427328	20427699	5	ensorlt00000012562		protein_coding	54596
0.1876919239979036	5	2127704	2127937	7	ensorlt00000000241	celsr2-201	protein_coding	-15714
0.18790774133142604	8	1429878	1430279	2	ensorlt00000027408	rbfox3b-203	protein_coding	-57302
0.18793872553033966	15	20950352	20950646	0				
0.18793872553033966	23	5710003	5710227	1	ensorlt00000038129		protein_coding	1413
0.1879652398497435	13	5334188	5334519	8	ensorlt00000003049	bcl9l-201	protein_coding	7895
0.1879652398497435	18	28091779	28092078	1	ensorlt00000014028		protein_coding	10094
0.1879652398497435	24	14659634	14659906	1	ensorlt00000020867	nbas-201	protein_coding	97980
0.1879652398497435	15	6686959	6687173	12	ensorlt00000040171	calm2a-201	protein_coding	4267
0.1879652398497435	19	9883694	9884103	9	ensorlt00000030680	tcf7l2-201	protein_coding	-27556
0.18831684977742447	16	30890811	30891120	5	ensorlt00000034514	vwde-201	protein_coding	-180
0.18883156782226415	16	23589426	23589671	13	ensorlt00000018286	si:ch211-1i11.3-201	protein_coding	6704
0.1888711480352821	23	23754593	23755493	31	ensorlt00000024921	fbxo7-202	protein_coding	0
0.1889618392326728	22	3616583	3616935	2	ensorlt00000013582		pseudogene	78213
0.1889618392326728	2	22391726	22392186	1	ensorlt00000036913		protein_coding	51510
0.18939215144829727	11	2708380	2708584	2	ensorlt00000035780		protein_coding	19955
0.18939302302642194	13	16468972	16469180	17	ensorlt00000042853	c1qtnf5-201	protein_coding	-5451
0.18946744682484296	20	5305880	5306084	2	ensorlt00000031697		protein_coding	3758
0.18961705453058467	13	33448989	33449215	0				
0.18961705453058467	22	10266393	10266601	5	ensorlt00000018776	myo6b-201	protein_coding	17450
0.18969449346028694	10	26635574	26635861	22	ensorlt00000012483	fam122b-201	protein_coding	2768
0.1897318799603848	14	52807	53463	7	ensorlt00000039335		protein_coding	2102
0.18982091343956228	15	25940630	25940846	0				
0.18982091343956228	6	12665420	12665656	8	ensorlt00000003983	adamts20-202	protein_coding	-38131
0.1900063610740915	9	23821149	23821837	2	ensorlt00000026550	5s_rrna-201	rrna	-67581
0.19005284944365336	20	11328024	11328224	2	ensorlt00000035364		protein_coding	-55472
0.19005284944365336	5	32074613	32074885	3	ensorlt00000046366		protein_coding	-43643
0.19009890155119444	19	4430652	4430982	10	ensorlt00000030556	mki67-201	protein_coding	-13800
0.1901811483753433	13	11450345	11450574	19	ensorlt00000006461	zbtb16b-201	protein_coding	4004
0.1902579852319895	7	1668714	1668914	22	ensorlt00000030390		protein_coding	-8047
0.19026075731951864	1	2703316	2703658	21	ensorlt00000040318		protein_coding	-1557
0.19034596705291146	5	26973169	26973579	23	ensorlt00000018481	nelfcd-201	protein_coding	-4170
0.19044051450746893	2	21108186	21108475	1	ensorlt00000005929		protein_coding	-27295
0.19056449018226265	20	16648046	16648335	7	ensorlt00000010183	slco5a1-201	protein_coding	-1138
0.19071663770152497	10	25642430	25642725	14	ensorlt00000029753		protein_coding	-6583
0.1907320073205607	20	5215920	5216309	6	ensorlt00000005163	scospondin-201	protein_coding	-26070
